Sample	Gene	TPM
organize_Cycling_MSC_Fib_wk8_M8_1_dedup.bam	ADAR	85.3621712660931
organize_Cycling_MSC_Fib_wk8_M8_2_dedup.bam	ADAR	114.454732979021
organize_Definitive_Endoderm_wk10_A_2_dedup.bam	ADAR	0
organize_Definitive_Endoderm_wk10_A_3_dedup.bam	ADAR	92.9036640253403
organize_Definitive_Endoderm_wk10_B_1_dedup.bam	ADAR	0
organize_Definitive_Endoderm_wk4_M1_1_dedup.bam	ADAR	38.3012295178071
organize_Definitive_Endoderm_wk4_M1_2_dedup.bam	ADAR	127.729536931779
organize_Definitive_Endoderm_wk4_M14_1_dedup.bam	ADAR	98.4008493642347
organize_Definitive_Endoderm_wk6_M15_1_dedup.bam	ADAR	0
organize_Definitive_Endoderm_wk6_M15_2_dedup.bam	ADAR	201.203042191329
organize_Definitive_Endoderm_wk6_M9_1_dedup.bam	ADAR	100.939456408852
organize_Definitive_Endoderm_wk8_M10_1_dedup.bam	ADAR	154.419431754489
organize_Definitive_Endoderm_wk8_M8_1_dedup.bam	ADAR	85.5230475329539
organize_Definitive_Endoderm_wk8_M8_2_dedup.bam	ADAR	84.5566980820995
organize_Gut_Epi_wk10_A_2_dedup.bam	ADAR	118.464330533491
organize_Gut_Epi_wk10_A_3_dedup.bam	ADAR	110.850013041243
organize_Gut_Epi_wk10_A_4_dedup.bam	ADAR	98.6560660168141
organize_Gut_Epi_wk10_B_1_dedup.bam	ADAR	95.3477299764378
organize_Gut_Epi_wk10_B_3_dedup.bam	ADAR	109.880521254419
organize_Gut_Epi_wk4_M1_1_dedup.bam	ADAR	66.6936797222152
organize_Gut_Epi_wk4_M1_2_dedup.bam	ADAR	121.18785894297
organize_Gut_Epi_wk4_M14_1_dedup.bam	ADAR	93.1952765160074
organize_Gut_Epi_wk6_M15_1_dedup.bam	ADAR	107.546175150171
organize_Gut_Epi_wk6_M15_2_dedup.bam	ADAR	210.256572340887
organize_Gut_Epi_wk6_M9_1_dedup.bam	ADAR	94.6405182569348
organize_Gut_Epi_wk8_M10_1_dedup.bam	ADAR	142.140457089205
organize_Gut_Epi_wk8_M8_1_dedup.bam	ADAR	79.2413232126367
organize_Gut_Epi_wk8_M8_2_dedup.bam	ADAR	119.909700150189
organize_Hematopoietic_wk10_A_2_dedup.bam	ADAR	39.0683136012664
organize_Hematopoietic_wk10_A_3_dedup.bam	ADAR	102.542322662543
organize_Hematopoietic_wk10_A_4_dedup.bam	ADAR	0
organize_Hematopoietic_wk10_B_1_dedup.bam	ADAR	88.5554046310569
organize_Hematopoietic_wk10_B_3_dedup.bam	ADAR	421.746851330799
organize_Hematopoietic_wk4_M1_1_dedup.bam	ADAR	64.1406881788667
organize_Hematopoietic_wk4_M1_2_dedup.bam	ADAR	99.721129877547
organize_Hematopoietic_wk4_M14_1_dedup.bam	ADAR	77.1182201084572
organize_Hematopoietic_wk6_M15_1_dedup.bam	ADAR	36.5273388804289
organize_Hematopoietic_wk6_M15_2_dedup.bam	ADAR	0
organize_Hematopoietic_wk6_M9_1_dedup.bam	ADAR	24.9345590548858
organize_Hematopoietic_wk8_M10_1_dedup.bam	ADAR	157.460295765534
organize_Hematopoietic_wk8_M8_1_dedup.bam	ADAR	93.5001248589159
organize_Hematopoietic_wk8_M8_2_dedup.bam	ADAR	221.864069474834
organize_Kidney_Prog_wk10_A_2_dedup.bam	ADAR	107.393982915522
organize_Kidney_Prog_wk10_A_3_dedup.bam	ADAR	114.354464190344
organize_Kidney_Prog_wk10_A_4_dedup.bam	ADAR	108.696373572889
organize_Kidney_Prog_wk10_B_1_dedup.bam	ADAR	97.682755588637
organize_Kidney_Prog_wk10_B_3_dedup.bam	ADAR	168.079931056723
organize_Kidney_Prog_wk4_M1_1_dedup.bam	ADAR	41.5288875034059
organize_Kidney_Prog_wk4_M1_2_dedup.bam	ADAR	80.951959905159
organize_Kidney_Prog_wk4_M14_1_dedup.bam	ADAR	49.5512178344204
organize_Kidney_Prog_wk6_M15_1_dedup.bam	ADAR	62.5925157518492
organize_Kidney_Prog_wk6_M15_2_dedup.bam	ADAR	94.3035373610578
organize_Kidney_Prog_wk6_M9_1_dedup.bam	ADAR	199.833982692427
organize_Kidney_Prog_wk8_M10_1_dedup.bam	ADAR	101.432263337472
organize_Kidney_Prog_wk8_M8_1_dedup.bam	ADAR	68.5590595213002
organize_Kidney_Prog_wk8_M8_2_dedup.bam	ADAR	112.612272402256
organize_MSC_Fib_wk10_A_2_dedup.bam	ADAR	101.60340962159
organize_MSC_Fib_wk10_A_3_dedup.bam	ADAR	116.382341205642
organize_MSC_Fib_wk10_A_4_dedup.bam	ADAR	111.477052660885
organize_MSC_Fib_wk10_B_1_dedup.bam	ADAR	98.6661970951183
organize_MSC_Fib_wk10_B_3_dedup.bam	ADAR	142.035552271775
organize_MSC_Fib_wk4_M1_1_dedup.bam	ADAR	223.107882529759
organize_MSC_Fib_wk4_M1_2_dedup.bam	ADAR	214.69171448593
organize_MSC_Fib_wk4_M14_1_dedup.bam	ADAR	86.5245061716762
organize_MSC_Fib_wk6_M15_1_dedup.bam	ADAR	76.0019157053721
organize_MSC_Fib_wk6_M15_2_dedup.bam	ADAR	155.975086256537
organize_MSC_Fib_wk6_M9_1_dedup.bam	ADAR	97.912057571064
organize_MSC_Fib_wk8_M10_1_dedup.bam	ADAR	153.779121052355
organize_MSC_Fib_wk8_M8_1_dedup.bam	ADAR	87.6199445751026
organize_MSC_Fib_wk8_M8_2_dedup.bam	ADAR	116.122242439621
organize_Muscle_wk10_A_2_dedup.bam	ADAR	34.5507596028759
organize_Muscle_wk10_A_3_dedup.bam	ADAR	49.929145406213
organize_Muscle_wk10_A_4_dedup.bam	ADAR	62.9360537778315
organize_Muscle_wk10_B_1_dedup.bam	ADAR	40.3318171110825
organize_Muscle_wk10_B_3_dedup.bam	ADAR	76.9957312762917
organize_Muscle_wk4_M1_2_dedup.bam	ADAR	0
organize_Muscle_wk4_M14_1_dedup.bam	ADAR	0
organize_Muscle_wk6_M15_1_dedup.bam	ADAR	87.1851163425292
organize_Muscle_wk6_M15_2_dedup.bam	ADAR	24.966386535089
organize_Muscle_wk6_M9_1_dedup.bam	ADAR	76.7874962919639
organize_Muscle_wk8_M10_1_dedup.bam	ADAR	49.4511004614929
organize_Muscle_wk8_M8_1_dedup.bam	ADAR	34.1710754591498
organize_Muscle_wk8_M8_2_dedup.bam	ADAR	102.989566365022
organize_MyoFib_wk10_A_2_dedup.bam	ADAR	149.222048685029
organize_MyoFib_wk10_A_3_dedup.bam	ADAR	110.215864105737
organize_MyoFib_wk10_A_4_dedup.bam	ADAR	131.75140576775
organize_MyoFib_wk10_B_1_dedup.bam	ADAR	61.3234923319926
organize_MyoFib_wk10_B_3_dedup.bam	ADAR	29.8836948932408
organize_MyoFib_wk4_M1_1_dedup.bam	ADAR	72.1470030772689
organize_MyoFib_wk4_M1_2_dedup.bam	ADAR	122.133368451465
organize_MyoFib_wk4_M14_1_dedup.bam	ADAR	97.349124327471
organize_MyoFib_wk6_M15_1_dedup.bam	ADAR	45.3977473355157
organize_MyoFib_wk6_M15_2_dedup.bam	ADAR	115.92996178559
organize_MyoFib_wk6_M9_1_dedup.bam	ADAR	114.238030055764
organize_MyoFib_wk8_M10_1_dedup.bam	ADAR	125.751047117019
organize_MyoFib_wk8_M8_1_dedup.bam	ADAR	60.0107192720836
organize_MyoFib_wk8_M8_2_dedup.bam	ADAR	120.892053286787
organize_Neural_Progenitors_wk10_A_2_dedup.bam	ADAR	108.331169938507
organize_Neural_Progenitors_wk10_A_3_dedup.bam	ADAR	122.150380609749
organize_Neural_Progenitors_wk10_A_4_dedup.bam	ADAR	141.48376062363
organize_Neural_Progenitors_wk10_B_1_dedup.bam	ADAR	118.614854572969
organize_Neural_Progenitors_wk10_B_3_dedup.bam	ADAR	135.292816295954
organize_Neural_Progenitors_wk4_M1_1_dedup.bam	ADAR	80.1920877917925
organize_Neural_Progenitors_wk4_M1_2_dedup.bam	ADAR	99.4086946630596
organize_Neural_Progenitors_wk4_M14_1_dedup.bam	ADAR	74.6850054665552
organize_Neural_Progenitors_wk6_M15_1_dedup.bam	ADAR	54.9955162209258
organize_Neural_Progenitors_wk6_M15_2_dedup.bam	ADAR	118.978342438467
organize_Neural_Progenitors_wk6_M9_1_dedup.bam	ADAR	88.4155265449695
organize_Neural_Progenitors_wk8_M10_1_dedup.bam	ADAR	125.774053432784
organize_Neural_Progenitors_wk8_M8_1_dedup.bam	ADAR	71.2117781306848
organize_Neural_Progenitors_wk8_M8_2_dedup.bam	ADAR	127.578188289941
organize_Neurons_wk10_A_2_dedup.bam	ADAR	120.025409838491
organize_Neurons_wk10_A_3_dedup.bam	ADAR	128.65921241382
organize_Neurons_wk10_A_4_dedup.bam	ADAR	132.255229570075
organize_Neurons_wk10_B_1_dedup.bam	ADAR	120.661328579705
organize_Neurons_wk10_B_3_dedup.bam	ADAR	160.477927773423
organize_Neurons_wk4_M1_1_dedup.bam	ADAR	64.816460009093
organize_Neurons_wk4_M1_2_dedup.bam	ADAR	118.672366889958
organize_Neurons_wk4_M14_1_dedup.bam	ADAR	80.5559356790653
organize_Neurons_wk6_M15_1_dedup.bam	ADAR	76.1156036772999
organize_Neurons_wk6_M15_2_dedup.bam	ADAR	127.016464290624
organize_Neurons_wk6_M9_1_dedup.bam	ADAR	100.562144223448
organize_Neurons_wk8_M10_1_dedup.bam	ADAR	164.131532339311
organize_Neurons_wk8_M8_1_dedup.bam	ADAR	82.4974968978661
organize_Neurons_wk8_M8_2_dedup.bam	ADAR	119.092505799666
organize_Pancreatic_Prog_wk10_A_2_dedup.bam	ADAR	0
organize_Pancreatic_Prog_wk10_A_3_dedup.bam	ADAR	108.783739944446
organize_Pancreatic_Prog_wk10_A_4_dedup.bam	ADAR	73.4963557384864
organize_Pancreatic_Prog_wk10_B_1_dedup.bam	ADAR	144.164366337238
organize_Pancreatic_Prog_wk10_B_3_dedup.bam	ADAR	77.8889969499328
organize_Pancreatic_Prog_wk4_M1_1_dedup.bam	ADAR	137.773957625859
organize_Pancreatic_Prog_wk4_M1_2_dedup.bam	ADAR	284.489841430029
organize_Pancreatic_Prog_wk4_M14_1_dedup.bam	ADAR	121.75962859166
organize_Pancreatic_Prog_wk6_M15_1_dedup.bam	ADAR	0
organize_Pancreatic_Prog_wk6_M15_2_dedup.bam	ADAR	193.280619129272
organize_Pancreatic_Prog_wk6_M9_1_dedup.bam	ADAR	109.705130661494
organize_Pancreatic_Prog_wk8_M10_1_dedup.bam	ADAR	131.530776420217
organize_Pancreatic_Prog_wk8_M8_1_dedup.bam	ADAR	71.5756455157632
organize_Pancreatic_Prog_wk8_M8_2_dedup.bam	ADAR	118.950238354489
organize_Pericytes_wk10_A_2_dedup.bam	ADAR	102.523244190087
organize_Pericytes_wk10_A_3_dedup.bam	ADAR	134.102409521526
organize_Pericytes_wk10_A_4_dedup.bam	ADAR	117.526195814645
organize_Pericytes_wk10_B_1_dedup.bam	ADAR	117.237131351356
organize_Pericytes_wk10_B_3_dedup.bam	ADAR	85.4675650456204
organize_Pericytes_wk4_M1_1_dedup.bam	ADAR	133.555915853234
organize_Pericytes_wk4_M1_2_dedup.bam	ADAR	0
organize_Pericytes_wk4_M14_1_dedup.bam	ADAR	300.362310478801
organize_Pericytes_wk6_M15_1_dedup.bam	ADAR	63.6660135177273
organize_Pericytes_wk6_M15_2_dedup.bam	ADAR	125.953133451001
organize_Pericytes_wk6_M9_1_dedup.bam	ADAR	104.544094723535
organize_Pericytes_wk8_M10_1_dedup.bam	ADAR	164.177402797429
organize_Pericytes_wk8_M8_1_dedup.bam	ADAR	87.2874000236772
organize_Pericytes_wk8_M8_2_dedup.bam	ADAR	85.3463794245925
organize_Retinal_Epi_wk10_A_2_dedup.bam	ADAR	82.0414161590578
organize_Retinal_Epi_wk10_A_3_dedup.bam	ADAR	98.4488050618373
organize_Retinal_Epi_wk10_A_4_dedup.bam	ADAR	104.89213904142
organize_Retinal_Epi_wk10_B_1_dedup.bam	ADAR	74.3963681511382
organize_Retinal_Epi_wk10_B_3_dedup.bam	ADAR	57.5054303978746
organize_Retinal_Epi_wk4_M1_1_dedup.bam	ADAR	307.637162215279
organize_Retinal_Epi_wk4_M1_2_dedup.bam	ADAR	178.736041229949
organize_Retinal_Epi_wk4_M14_1_dedup.bam	ADAR	22.2137069235736
organize_Retinal_Epi_wk6_M15_1_dedup.bam	ADAR	86.7597888983785
organize_Retinal_Epi_wk6_M15_2_dedup.bam	ADAR	95.6490004348463
organize_Retinal_Epi_wk6_M9_1_dedup.bam	ADAR	78.170616307448
organize_Retinal_Epi_wk8_M10_1_dedup.bam	ADAR	123.048938446959
organize_Retinal_Epi_wk8_M8_1_dedup.bam	ADAR	54.8174548893444
organize_Retinal_Epi_wk8_M8_2_dedup.bam	ADAR	88.72973569295
organize_SCP_wk10_A_2_dedup.bam	ADAR	119.062158466852
organize_SCP_wk10_A_3_dedup.bam	ADAR	168.198010874732
organize_SCP_wk10_A_4_dedup.bam	ADAR	163.55648436331
organize_SCP_wk10_B_1_dedup.bam	ADAR	109.825267455599
organize_SCP_wk10_B_3_dedup.bam	ADAR	135.082706262568
organize_SCP_wk4_M1_1_dedup.bam	ADAR	81.086696876762
organize_SCP_wk4_M1_2_dedup.bam	ADAR	103.71411745369
organize_SCP_wk4_M14_1_dedup.bam	ADAR	99.3593454555597
organize_SCP_wk6_M15_1_dedup.bam	ADAR	54.1713408155083
organize_SCP_wk6_M15_2_dedup.bam	ADAR	126.722320842182
organize_SCP_wk6_M9_1_dedup.bam	ADAR	108.582336260047
organize_SCP_wk8_M10_1_dedup.bam	ADAR	133.876250142618
organize_SCP_wk8_M8_1_dedup.bam	ADAR	85.0241180392571
organize_SCP_wk8_M8_2_dedup.bam	ADAR	100.95068554864
organize_Smooth_Muscle_wk10_A_2_dedup.bam	ADAR	103.28920471682
organize_Smooth_Muscle_wk10_A_3_dedup.bam	ADAR	108.101856993747
organize_Smooth_Muscle_wk10_A_4_dedup.bam	ADAR	51.9627865119325
organize_Smooth_Muscle_wk10_B_1_dedup.bam	ADAR	123.355554030954
organize_Smooth_Muscle_wk10_B_3_dedup.bam	ADAR	150.381885241133
organize_Smooth_Muscle_wk4_M14_1_dedup.bam	ADAR	125.518313234992
organize_Smooth_Muscle_wk6_M15_1_dedup.bam	ADAR	0
organize_Smooth_Muscle_wk6_M15_2_dedup.bam	ADAR	101.180001620354
organize_Smooth_Muscle_wk6_M9_1_dedup.bam	ADAR	78.4649593696911
organize_Smooth_Muscle_wk8_M10_1_dedup.bam	ADAR	125.859191468413
organize_Smooth_Muscle_wk8_M8_1_dedup.bam	ADAR	72.6289046839691
organize_Smooth_Muscle_wk8_M8_2_dedup.bam	ADAR	137.583169463341
organize_Adipogenic_MSC_Fib_wk10_A_2_dedup.bam	ADARB2	1.45225893521853
organize_Adipogenic_MSC_Fib_wk10_A_3_dedup.bam	ADARB2	0
organize_Adipogenic_MSC_Fib_wk10_A_4_dedup.bam	ADARB2	0
organize_Adipogenic_MSC_Fib_wk10_B_1_dedup.bam	ADARB2	1.0994460565233
organize_Adipogenic_MSC_Fib_wk10_B_3_dedup.bam	ADARB2	2.9554869149428
organize_Adipogenic_MSC_Fib_wk4_M1_1_dedup.bam	ADARB2	0
organize_Adipogenic_MSC_Fib_wk4_M1_2_dedup.bam	ADARB2	0
organize_Adipogenic_MSC_Fib_wk4_M14_1_dedup.bam	ADARB2	0
organize_Adipogenic_MSC_Fib_wk6_M15_1_dedup.bam	ADARB2	0
organize_Adipogenic_MSC_Fib_wk6_M15_2_dedup.bam	ADARB2	0.559794292677573
organize_Adipogenic_MSC_Fib_wk6_M9_1_dedup.bam	ADARB2	0.656792142735049
organize_Adipogenic_MSC_Fib_wk8_M10_1_dedup.bam	ADARB2	0.211335448598846
organize_Adipogenic_MSC_Fib_wk8_M8_1_dedup.bam	ADARB2	1.39800409397018
organize_Adipogenic_MSC_Fib_wk8_M8_2_dedup.bam	ADARB2	0.461657197047217
organize_Chondrogenic_MSC_Fib_wk10_A_2_dedup.bam	ADARB2	0
organize_Chondrogenic_MSC_Fib_wk10_A_3_dedup.bam	ADARB2	0
organize_Chondrogenic_MSC_Fib_wk10_A_4_dedup.bam	ADARB2	0
organize_Chondrogenic_MSC_Fib_wk10_B_1_dedup.bam	ADARB2	0
organize_Chondrogenic_MSC_Fib_wk10_B_3_dedup.bam	ADARB2	0
organize_Chondrogenic_MSC_Fib_wk6_M15_1_dedup.bam	ADARB2	0
organize_Chondrogenic_MSC_Fib_wk6_M15_2_dedup.bam	ADARB2	0
organize_Chondrogenic_MSC_Fib_wk6_M9_1_dedup.bam	ADARB2	0
organize_Chondrogenic_MSC_Fib_wk8_M10_1_dedup.bam	ADARB2	0
organize_Chondrogenic_MSC_Fib_wk8_M8_1_dedup.bam	ADARB2	0.714787806284258
organize_Chondrogenic_MSC_Fib_wk8_M8_2_dedup.bam	ADARB2	0
organize_Cycling_MSC_Fib_wk10_A_2_dedup.bam	ADARB2	0
organize_Cycling_MSC_Fib_wk10_A_3_dedup.bam	ADARB2	1.12564669761183
organize_Cycling_MSC_Fib_wk10_A_4_dedup.bam	ADARB2	0
organize_Cycling_MSC_Fib_wk10_B_1_dedup.bam	ADARB2	0
organize_Cycling_MSC_Fib_wk10_B_3_dedup.bam	ADARB2	0
organize_Cycling_MSC_Fib_wk4_M1_1_dedup.bam	ADARB2	0
organize_Cycling_MSC_Fib_wk4_M1_2_dedup.bam	ADARB2	4.55840390102165
organize_Cycling_MSC_Fib_wk4_M14_1_dedup.bam	ADARB2	0.582004406624823
organize_Cycling_MSC_Fib_wk6_M15_1_dedup.bam	ADARB2	1.2355574746566
organize_Cycling_MSC_Fib_wk6_M15_2_dedup.bam	ADARB2	0
organize_Cycling_MSC_Fib_wk6_M9_1_dedup.bam	ADARB2	0.763773305881966
organize_Cycling_MSC_Fib_wk8_M10_1_dedup.bam	ADARB2	2.05464125029687
organize_Cycling_MSC_Fib_wk8_M8_1_dedup.bam	ADARB2	0
organize_Cycling_MSC_Fib_wk8_M8_2_dedup.bam	ADARB2	0.508755801588927
organize_Definitive_Endoderm_wk10_A_2_dedup.bam	ADARB2	0
organize_Definitive_Endoderm_wk10_A_3_dedup.bam	ADARB2	0
organize_Definitive_Endoderm_wk10_B_1_dedup.bam	ADARB2	0
organize_Definitive_Endoderm_wk4_M1_1_dedup.bam	ADARB2	0
organize_Definitive_Endoderm_wk4_M1_2_dedup.bam	ADARB2	0
organize_Definitive_Endoderm_wk4_M14_1_dedup.bam	ADARB2	0.367484055111341
organize_Definitive_Endoderm_wk6_M15_1_dedup.bam	ADARB2	0
organize_Definitive_Endoderm_wk6_M15_2_dedup.bam	ADARB2	0
organize_Definitive_Endoderm_wk6_M9_1_dedup.bam	ADARB2	1.17922272017728
organize_Definitive_Endoderm_wk8_M10_1_dedup.bam	ADARB2	0
organize_Definitive_Endoderm_wk8_M8_1_dedup.bam	ADARB2	0
organize_Definitive_Endoderm_wk8_M8_2_dedup.bam	ADARB2	0
organize_Gut_Epi_wk10_A_2_dedup.bam	ADARB2	2.61920388526817
organize_Gut_Epi_wk10_A_3_dedup.bam	ADARB2	1.06326525536216
organize_Gut_Epi_wk10_A_4_dedup.bam	ADARB2	4.25555840495235
organize_Gut_Epi_wk10_B_1_dedup.bam	ADARB2	1.16979689909828
organize_Gut_Epi_wk10_B_3_dedup.bam	ADARB2	1.0883344159615
organize_Gut_Epi_wk4_M1_1_dedup.bam	ADARB2	1.14666957481588
organize_Gut_Epi_wk4_M1_2_dedup.bam	ADARB2	1.69892902251838
organize_Gut_Epi_wk4_M14_1_dedup.bam	ADARB2	0.698632151018401
organize_Gut_Epi_wk6_M15_1_dedup.bam	ADARB2	0
organize_Gut_Epi_wk6_M15_2_dedup.bam	ADARB2	1.69551101657305
organize_Gut_Epi_wk6_M9_1_dedup.bam	ADARB2	2.21127105986956
organize_Gut_Epi_wk8_M10_1_dedup.bam	ADARB2	0.610957957985949
organize_Gut_Epi_wk8_M8_1_dedup.bam	ADARB2	0.400780658695173
organize_Gut_Epi_wk8_M8_2_dedup.bam	ADARB2	3.10218035635478
organize_Hematopoietic_wk10_A_2_dedup.bam	ADARB2	0
organize_Hematopoietic_wk10_A_3_dedup.bam	ADARB2	0
organize_Hematopoietic_wk10_A_4_dedup.bam	ADARB2	0
organize_Hematopoietic_wk10_B_1_dedup.bam	ADARB2	0
organize_Hematopoietic_wk10_B_3_dedup.bam	ADARB2	0
organize_Hematopoietic_wk4_M1_1_dedup.bam	ADARB2	5.8447117107439
organize_Hematopoietic_wk4_M1_2_dedup.bam	ADARB2	4.91184825574213
organize_Hematopoietic_wk4_M14_1_dedup.bam	ADARB2	4.27746708577593
organize_Hematopoietic_wk6_M15_1_dedup.bam	ADARB2	0
organize_Hematopoietic_wk6_M15_2_dedup.bam	ADARB2	0
organize_Hematopoietic_wk6_M9_1_dedup.bam	ADARB2	0
organize_Hematopoietic_wk8_M10_1_dedup.bam	ADARB2	0
organize_Hematopoietic_wk8_M8_1_dedup.bam	ADARB2	2.5818305194459
organize_Hematopoietic_wk8_M8_2_dedup.bam	ADARB2	0
organize_Kidney_Prog_wk10_A_2_dedup.bam	ADARB2	9.54740978235109
organize_Kidney_Prog_wk10_A_3_dedup.bam	ADARB2	0.475815393096724
organize_Kidney_Prog_wk10_A_4_dedup.bam	ADARB2	0
organize_Kidney_Prog_wk10_B_1_dedup.bam	ADARB2	1.49599594355185
organize_Kidney_Prog_wk10_B_3_dedup.bam	ADARB2	0
organize_Kidney_Prog_wk4_M1_1_dedup.bam	ADARB2	0
organize_Kidney_Prog_wk4_M1_2_dedup.bam	ADARB2	0
organize_Kidney_Prog_wk4_M14_1_dedup.bam	ADARB2	4.10479173178621
organize_Kidney_Prog_wk6_M15_1_dedup.bam	ADARB2	0
organize_Kidney_Prog_wk6_M15_2_dedup.bam	ADARB2	0
organize_Kidney_Prog_wk6_M9_1_dedup.bam	ADARB2	0
organize_Kidney_Prog_wk8_M10_1_dedup.bam	ADARB2	0
organize_Kidney_Prog_wk8_M8_1_dedup.bam	ADARB2	1.3882951833919
organize_Kidney_Prog_wk8_M8_2_dedup.bam	ADARB2	2.8504452303327
organize_MSC_Fib_wk10_A_2_dedup.bam	ADARB2	11.9463726848501
organize_MSC_Fib_wk10_A_3_dedup.bam	ADARB2	1.0052269167305
organize_MSC_Fib_wk10_A_4_dedup.bam	ADARB2	0
organize_MSC_Fib_wk10_B_1_dedup.bam	ADARB2	4.28132871801653
organize_MSC_Fib_wk10_B_3_dedup.bam	ADARB2	12.1338275955651
organize_MSC_Fib_wk4_M1_1_dedup.bam	ADARB2	0
organize_MSC_Fib_wk4_M1_2_dedup.bam	ADARB2	0
organize_MSC_Fib_wk4_M14_1_dedup.bam	ADARB2	0
organize_MSC_Fib_wk6_M15_1_dedup.bam	ADARB2	0
organize_MSC_Fib_wk6_M15_2_dedup.bam	ADARB2	1.57921843218846
organize_MSC_Fib_wk6_M9_1_dedup.bam	ADARB2	2.47835294983275
organize_MSC_Fib_wk8_M10_1_dedup.bam	ADARB2	1.09191134611413
organize_MSC_Fib_wk8_M8_1_dedup.bam	ADARB2	2.7939394353807
organize_MSC_Fib_wk8_M8_2_dedup.bam	ADARB2	2.62079081397718
organize_Muscle_wk10_A_2_dedup.bam	ADARB2	0
organize_Muscle_wk10_A_3_dedup.bam	ADARB2	0
organize_Muscle_wk10_A_4_dedup.bam	ADARB2	0
organize_Muscle_wk10_B_1_dedup.bam	ADARB2	0
organize_Muscle_wk10_B_3_dedup.bam	ADARB2	0
organize_Muscle_wk4_M1_2_dedup.bam	ADARB2	0
organize_Muscle_wk4_M14_1_dedup.bam	ADARB2	0
organize_Muscle_wk6_M15_1_dedup.bam	ADARB2	0
organize_Muscle_wk6_M15_2_dedup.bam	ADARB2	0
organize_Muscle_wk6_M9_1_dedup.bam	ADARB2	0
organize_Muscle_wk8_M10_1_dedup.bam	ADARB2	0
organize_Muscle_wk8_M8_1_dedup.bam	ADARB2	0.691951432859433
organize_Muscle_wk8_M8_2_dedup.bam	ADARB2	0
organize_MyoFib_wk10_A_2_dedup.bam	ADARB2	0
organize_MyoFib_wk10_A_3_dedup.bam	ADARB2	2.57518825048988
organize_MyoFib_wk10_A_4_dedup.bam	ADARB2	0
